1537558638349, OUT, 3
1537557057787, OUT, 6
1537556381226, IN, 4
1537555790515, OUT, 19
1537554758753, OUT, 18
1537554455318, IN, 1
1537554455318, OUT, 1
1537552487135, IN, 12
1537552487135, IN, 17
1537549921810, OUT, 18
1537546937832, IN, 14
1537546851460, OUT, 16
1537545954993, IN, 6
1537544548120, IN, 2
1537541895444, OUT, 18
1537540877275, OUT, 3
1537540065136, OUT, 2
1537538016587, OUT, 13
1537536422554, OUT, 2
1537534499571, OUT, 11
1537534031886, IN, 12
1537533097980, OUT, 3
1537532096105, OUT, 19
1537528413784, OUT, 4
1537527411657, OUT, 4
1537526296306, OUT, 20
1537526203684, OUT, 17
1537524054685, OUT, 17
1537523638691, OUT, 17
1537520144030, OUT, 15
1537515610979, OUT, 17
1537514239377, OUT, 13
1537511862317, OUT, 18
1537511670482, OUT, 14
1537510607233, OUT, 9
1537509968380, IN, 18
1537509584565, OUT, 16
1537508805350, OUT, 20
1537508772067, OUT, 20
1537508133759, OUT, 9
1537503650610, OUT, 15
1537502576300, OUT, 1
1537498525488, OUT, 17
1537496146811, OUT, 17
1537491120834, OUT, 3
1537491120834, OUT, 19
1537489742762, OUT, 19
1537487075486, IN, 14
1537486569718, OUT, 12
1537483038279, IN, 17
1537480579252, OUT, 13
1537480393565, IN, 4
1537479713518, OUT, 1
1537477293479, IN, 7
1537474249798, IN, 6
1537474059402, IN, 8
1537470638907, OUT, 3
1537470372662, OUT, 8
1537468940667, IN, 17
1537467012001, OUT, 11
1537465207675, IN, 4
1537465105430, OUT, 20
1537464194803, OUT, 14
1537461142306, IN, 14
1537458086265, OUT, 20
1537454742491, OUT, 15
1537451032808, IN, 13
1537449421152, OUT, 20
1537447895994, OUT, 5
1537446047724, IN, 11
1537443283955, OUT, 13
1537442670942, OUT, 4
1537440751264, OUT, 13
1537439652199, IN, 12
1537436913389, OUT, 17
1537435845109, OUT, 11
1537432898828, OUT, 17
1537427889456, OUT, 5
1537424852976, OUT, 4
1537424224828, OUT, 9
1537422650871, IN, 17
1537421622713, IN, 14
1537416799287, OUT, 19
1537415773988, IN, 8
1537412386653, IN, 3
1537408479211, OUT, 2
1537408440554, IN, 3
1537408346942, IN, 8
1537406318070, OUT, 9
1537405388665, OUT, 15
1537405161746, OUT, 3
1537405018019, IN, 20
1537400181003, OUT, 17
1537398586766, OUT, 20
1537397399251, IN, 12
1537393363235, IN, 1
1537391368429, OUT, 4
1537385326587, OUT, 7
1537383580165, OUT, 18
1537381722783, OUT, 2
1537381379442, OUT, 12
1537374662580, OUT, 2
1537373683919, OUT, 19
1537373044676, OUT, 15
1537372015411, OUT, 3
1537371990313, IN, 4
1537371882547, OUT, 3
1537371882547, OUT, 12
1537369278376, OUT, 6
1537367708889, OUT, 6
1537367287899, IN, 7
1537364823991, OUT, 12
1537364023250, OUT, 15
1537362674651, OUT, 5
1537357048081, IN, 4
1537356955350, IN, 1
1537352732003, OUT, 3
1537351086316, OUT, 13
1537348475229, OUT, 9
1537347859215, OUT, 17
1537344991345, IN, 13
1537344991345, OUT, 2
1537344661410, IN, 8
1537344460772, OUT, 7
1537340210760, OUT, 2
1537339197806, OUT, 11
1537335006845, IN, 8
1537334011906, OUT, 15
1537331294747, OUT, 8
1537331224536, IN, 8
1537329534697, OUT, 2
1537327744958, OUT, 7
1537323851235, OUT, 13
1537320837516, IN, 19
1537319115054, IN, 20
1537316689172, IN, 9
1537316540662, OUT, 13
1537312365240, OUT, 8
1537311517424, OUT, 8
1537311402760, OUT, 5
1537311129837, IN, 8
1537307369571, OUT, 12
1537304283507, OUT, 1
1537303450770, OUT, 3
1537303191449, OUT, 17
1537301250474, OUT, 6
1537301156561, OUT, 3
1537300461289, IN, 11
1537300018037, OUT, 7
1537299590748, OUT, 19
1537299229554, OUT, 12
1537299229554, OUT, 13
1537298924072, OUT, 10
1537297841896, OUT, 15
1537294911121, OUT, 4
1537293237811, OUT, 8
1537292518324, OUT, 3
1537290789088, OUT, 15
1537289469199, IN, 15
1537288851020, OUT, 10
1537288674369, OUT, 16
1537288603409, IN, 5
1537288237153, OUT, 18
1537287928742, OUT, 9
1537286671708, OUT, 6
1537282809250, IN, 20
1537282172278, OUT, 4
1537278749269, OUT, 12
1537276983496, OUT, 20
1537276727619, IN, 11
1537276232684, OUT, 15
1537270695720, OUT, 18
1537269793670, OUT, 16
1537269066699, OUT, 12
1537261037464, IN, 8
1537259342205, IN, 9
1537259191300, IN, 20
1537257511986, OUT, 10
1537251984247, IN, 9
1537246970938, OUT, 19
1537246290466, OUT, 2
1537245814377, OUT, 18
1537243528003, OUT, 11
1537241917241, OUT, 20
1537241799696, OUT, 10
1537241566802, OUT, 2
1537240093363, IN, 19
1537239546033, OUT, 12
1537237306483, OUT, 14
1537235807165, OUT, 1
1537234394403, OUT, 3
1537233839158, OUT, 19
1537233409463, IN, 18
1537231093386, OUT, 19
1537227744171, OUT, 5
1537226408029, IN, 19
1537224405695, OUT, 6
1537222299195, OUT, 16
1537221922959, IN, 19
1537221486270, OUT, 3
1537220522388, OUT, 20
1537216684853, OUT, 1
1537212984307, OUT, 15
1537210404388, IN, 15
1537208893683, IN, 17
1537207041291, OUT, 14
1537205872246, OUT, 12
1537204768813, OUT, 4
1537202737117, OUT, 6
1537202329927, OUT, 15
1537201049621, IN, 13
1537194626235, OUT, 12
1537190772911, OUT, 16
1537186378373, IN, 18
1537185616981, IN, 11
1537181966566, IN, 3
1537179996010, OUT, 7
1537179592116, IN, 9
1537176906240, OUT, 5
1537176438100, OUT, 18
1537174196739, OUT, 2
1537172185971, OUT, 20
1537169248337, OUT, 5
1537164176154, OUT, 14
1537161292883, OUT, 4
1537161017088, OUT, 2
1537160550429, OUT, 16
1537156124069, OUT, 2
1537154862577, IN, 20
1537152681689, IN, 2
1537150072671, OUT, 18
1537148472972, IN, 9
1537148472972, IN, 12
1537147462229, OUT, 7
1537146586119, OUT, 2
1537144724137, OUT, 9
1537142869915, IN, 6
1537142508056, IN, 1
1537140376528, OUT, 11
1537137203779, OUT, 1
1537135782154, IN, 19
1537135506954, OUT, 19
1537134033570, OUT, 1
1537132528699, IN, 10
1537131275252, IN, 14
1537130728498, IN, 12
1537128142104, IN, 2
1537128142104, OUT, 14
1537125160221, OUT, 13
1537125160221, OUT, 20
1537123548069, OUT, 5
1537115569807, OUT, 20
1537113168733, IN, 16
1537113148783, OUT, 4
1537111751630, IN, 16
1537111751630, OUT, 6
1537108074652, OUT, 2
1537106708627, OUT, 15
1537105828721, OUT, 5
1537105210010, OUT, 1
1537102853495, IN, 17
1537100596606, OUT, 12
1537097871641, OUT, 15
1537096672916, OUT, 7
1537096672109, OUT, 4
1537094008696, OUT, 9
1537093860242, OUT, 15
1537093317139, OUT, 17
1537092021252, OUT, 5
1537092021252, OUT, 17
1537091877019, IN, 8
1537087461636, OUT, 20
1537085008503, OUT, 4
1537082739927, OUT, 19
1537081161248, OUT, 19
1537080441565, OUT, 15
1537080166898, IN, 17
1537076754127, OUT, 4
1537076235073, OUT, 9
1537074780751, OUT, 15
1537073331501, OUT, 5
1537072590610, OUT, 18
1537071316082, OUT, 15
1537070677283, OUT, 10
1537069796328, OUT, 12
1537067941599, OUT, 12
1537066005748, OUT, 1
1537063429102, OUT, 7
1537063254786, OUT, 18
1537060575184, OUT, 18
1537053778387, IN, 1
1537053691836, OUT, 12
1537053277528, OUT, 8
1537052389619, OUT, 19
1537048862685, OUT, 8
1537048683393, OUT, 6
1537047839056, OUT, 16
1537047089862, OUT, 2
1537046161578, OUT, 7
1537045657457, IN, 9
1537045413318, IN, 18
1537045002578, OUT, 9
1537043406084, IN, 5
1537042090220, OUT, 12
1537039514076, IN, 7
1537036064286, OUT, 5
1537034181897, OUT, 18
1537032848608, IN, 3
1537028330670, OUT, 4
1537028197005, IN, 5
1537025739523, IN, 13
1537024250493, OUT, 6
1537020893697, OUT, 20
1537020656276, IN, 18
1537020035212, OUT, 4
1537017439988, OUT, 10
1537017002721, OUT, 12
1537015974781, OUT, 20
1537015913550, IN, 12
1537015770805, OUT, 7
1537013898262, OUT, 20
1537011474081, IN, 5
1537010802856, OUT, 19
1537009212761, OUT, 7
1537008959531, OUT, 12
1537004216504, OUT, 16
1537003268946, OUT, 7
1536997625467, OUT, 12
1536997625467, OUT, 20
1536994403167, IN, 7
1536994247381, OUT, 15
1536991686081, OUT, 5
1536991516212, OUT, 5
1536990330691, OUT, 6
1536989309502, OUT, 9
1536987607279, OUT, 20
1536986889242, IN, 6
1536986889242, OUT, 11
1536985881894, OUT, 5
1536985553760, OUT, 2
1536983118469, IN, 19
1536980290832, OUT, 16
1536979099823, OUT, 8
1536977263758, OUT, 14
1536976613617, OUT, 20
1536976087771, OUT, 7
1536975948896, OUT, 8
1536975445476, OUT, 11
1536975337503, IN, 10
1536968076243, OUT, 18
1536967440634, OUT, 15
1536966979706, OUT, 18
1536966300664, OUT, 15
1536963282031, IN, 2
1536961638950, IN, 12
1536952436990, OUT, 19
1536951427892, IN, 2
1536947643038, IN, 19
1536947202484, OUT, 16
1536943027917, OUT, 7
1536941527169, OUT, 19
1536940097947, OUT, 18
1536939395541, OUT, 20
1536933603672, IN, 19
1536933424613, OUT, 18
1536933185840, OUT, 6
1536926441835, OUT, 7
1536925394486, OUT, 6
1536925055231, OUT, 8
1536923234769, OUT, 5
1536923076671, OUT, 2
1536920388748, OUT, 17
1536918739488, OUT, 15
1536918739488, OUT, 15
1536916694163, OUT, 4
1536914131232, IN, 6
1536914066737, OUT, 10
1536911635423, IN, 6
1536908835265, IN, 18
1536902939302, OUT, 15
1536901231323, OUT, 15
1536901077957, OUT, 10
1536900524007, OUT, 6
1536897971084, OUT, 2
1536897644676, OUT, 17
1536897644676, OUT, 18
1536893608115, OUT, 17
1536892861778, OUT, 13
1536890091383, OUT, 6
1536885964741, OUT, 11
1536882848229, OUT, 11
1536882327405, OUT, 2
1536870379395, OUT, 9
1536867427941, OUT, 16
1536867121378, IN, 11
1536863753688, OUT, 14
1536863165296, IN, 2
1536861600982, IN, 5
1536856624813, IN, 4
1536852410420, OUT, 4
1536851186501, OUT, 1
1536851186501, OUT, 15
1536845330757, OUT, 4
1536843368394, OUT, 17
1536842854032, OUT, 11
1536840114046, OUT, 1
1536839364479, OUT, 11
1536837819435, OUT, 16
1536837458919, IN, 4
1536837458919, OUT, 11
1536834857422, IN, 15
1536830704679, OUT, 5
1536828411018, OUT, 8
1536827306447, OUT, 10
1536826808684, IN, 16
1536825143019, IN, 18
1536824621864, OUT, 14
1536817176139, OUT, 2
1536817001380, IN, 8
1536814420304, OUT, 4
1536810188994, IN, 11
1536810070348, OUT, 12
1536808070853, OUT, 20
1536807810877, OUT, 14
1536806959207, OUT, 3
1536806959207, OUT, 11
1536806959207, OUT, 12
1536805667900, OUT, 14
1536803887847, OUT, 16
1536802215087, IN, 8
1536801926390, OUT, 20
1536801578944, OUT, 7
1536796023485, OUT, 6
1536794397280, OUT, 18
1536793639135, OUT, 15
1536792741247, OUT, 8
1536788215788, IN, 8
1536787015361, IN, 17
1536786666367, IN, 12
1536785471364, OUT, 5
1536784876543, IN, 3
1536784876543, OUT, 16
1536784667888, OUT, 18
1536782932182, OUT, 4
1536778567498, OUT, 18
1536777781810, OUT, 4
1536777324170, IN, 16
1536774374482, OUT, 4
1536773435893, IN, 15
1536772802026, OUT, 3
1536769408392, OUT, 6
1536767859333, OUT, 19
1536764244045, OUT, 12
1536763241720, OUT, 2
1536761490860, OUT, 18
1536758689924, OUT, 20
1536758558183, OUT, 18
1536755449652, OUT, 13
1536754692359, IN, 15
1536753837115, OUT, 13
1536748475011, OUT, 10
1536742959466, OUT, 3
1536740865387, IN, 15
1536740215085, IN, 16
1536739343243, OUT, 18
1536736601325, OUT, 9
1536733841083, IN, 8
1536733141189, IN, 7
1536732061356, OUT, 10
1536730688003, OUT, 18
1536730443801, IN, 7
1536729932634, IN, 16
1536729551546, IN, 15
1536728639103, OUT, 12
1536728313152, OUT, 18
1536725249454, IN, 2
1536725124880, IN, 13
1536724566431, IN, 16
1536723291029, OUT, 15
1536718707695, IN, 10
1536716482521, OUT, 9
1536715763630, OUT, 19
1536715722563, OUT, 2
1536712561193, OUT, 17
1536712005602, OUT, 17
1536711660192, OUT, 5
1536708504344, OUT, 13
1536703060178, OUT, 8
1536701065319, IN, 10
1536698363732, OUT, 11
1536694862904, OUT, 5
1536694147957, OUT, 16
1536694086176, OUT, 10
1536692180746, OUT, 3
1536690656294, OUT, 1
1536688093539, OUT, 12
1536687597036, OUT, 4
1536686193002, OUT, 3
1536684714866, OUT, 10
1536677046194, IN, 19
1536675951813, OUT, 11
1536668857917, IN, 16
1536665706544, IN, 11
1536665462937, OUT, 2
1536663180943, OUT, 17
1536661614227, IN, 3
1536660315790, OUT, 5
1536658566303, IN, 2
1536656099958, OUT, 13
1536654890549, OUT, 3
1536654773851, OUT, 5
1536654460352, OUT, 14
1536653736620, OUT, 1
1536651094521, IN, 19
1536649933121, IN, 13
1536646965353, OUT, 2
1536643143713, IN, 3
1536642313426, OUT, 1
1536642091116, OUT, 3
1536638793195, IN, 19
1536638172056, OUT, 7
1536634656265, OUT, 4
1536634189153, IN, 20
1536632722610, IN, 9
1536632313502, OUT, 19
1536631556623, OUT, 2
1536631327319, IN, 18
1536630895811, IN, 13
1536629311626, IN, 1
1536625757938, IN, 6
1536624829650, IN, 16
1536624108357, IN, 20
1536623393888, OUT, 9
1536620060188, OUT, 1
1536619167160, OUT, 11
1536618803848, OUT, 2
1536617565644, OUT, 3
1536615724017, OUT, 1
1536615370337, OUT, 16
1536614930045, IN, 16
1536608473015, OUT, 1
1536606794016, OUT, 2
1536604803406, OUT, 3
1536604803406, OUT, 16
1536601977937, OUT, 8
1536599975173, OUT, 20
1536598842336, OUT, 8
1536597596669, OUT, 10
1536597362928, OUT, 6
1536596395333, IN, 10
1536593526894, OUT, 11
1536593410166, OUT, 6
1536588942411, OUT, 1
1536585406951, OUT, 1
1536583590302, IN, 1
1536583101639, OUT, 8
1536575664075, OUT, 3
1536573830136, OUT, 20
1536571077301, OUT, 11
1536568182572, OUT, 19
1536567885170, OUT, 6
1536567702134, OUT, 10
1536567148452, OUT, 19
1536566302236, IN, 7
1536565978605, OUT, 7
1536565119911, OUT, 2
1536565073077, OUT, 13
1536557682871, OUT, 15
1536556869907, OUT, 4
1536553898550, OUT, 6
1536549611513, OUT, 19
1536546436559, OUT, 18
1536545259636, IN, 6
1536536280920, OUT, 5
1536536240904, OUT, 11
1536532025209, IN, 15
1536530743608, IN, 20
1536530743608, OUT, 20
1536528923954, OUT, 10
1536528027056, OUT, 10
1536525226235, OUT, 8
1536524983260, OUT, 9
1536523657720, OUT, 17
1536521402452, IN, 5
1536518119968, OUT, 2
1536515811920, IN, 2
1536513033761, IN, 13
1536509866110, OUT, 11
1536509151954, OUT, 10
1536506876996, OUT, 17
1536506192500, OUT, 18
1536500326193, OUT, 10
1536499829975, IN, 11
1536499323621, OUT, 6
1536498879415, OUT, 10
1536498451721, OUT, 14
1536497270303, OUT, 14
1536491241095, OUT, 14
1536489806631, OUT, 15
1536489703562, OUT, 3
1536488668457, OUT, 5
1536488366892, IN, 2
1536487640668, OUT, 10
1536485635763, IN, 16
1536484875577, IN, 7
1536483775215, OUT, 6
1536482614815, IN, 9
1536482074359, OUT, 6
1536481891520, OUT, 5
1536481861268, OUT, 12
1536479604770, OUT, 5
1536477472650, OUT, 5
1536474932198, IN, 1
1536474932198, OUT, 10
1536474610275, OUT, 8
1536474186116, OUT, 10
1536473793546, IN, 3
1536472486632, IN, 2
1536472325434, OUT, 16
1536471685708, OUT, 2
1536470419964, OUT, 8
1536469383738, OUT, 18
1536468030331, OUT, 7
1536464709914, IN, 5
1536460126789, IN, 4
1536460126789, OUT, 4
1536453773878, IN, 12
1536453402887, IN, 13
1536447687547, OUT, 9
1536444800039, OUT, 19
1536442383559, OUT, 10
1536440508454, OUT, 15
1536440324657, OUT, 9
1536438346423, OUT, 18
1536431993603, OUT, 20
1536431504152, OUT, 7
1536429403014, IN, 14
1536429292012, OUT, 6
1536419823033, IN, 6
1536419742947, IN, 5
1536416553319, OUT, 15
1536414921582, IN, 4
1536413753790, IN, 8
1536405263269, OUT, 2
1536403377412, OUT, 1
1536401751805, IN, 15
1536400694443, OUT, 11
1536400365307, IN, 18
1536399676606, OUT, 19
1536399547044, OUT, 17
1536399301417, IN, 18
1536397630880, IN, 5
1536396200337, OUT, 17
1536396063227, IN, 6
1536395329246, OUT, 13
1536394787456, OUT, 14
1536392979719, OUT, 16
1536392532897, OUT, 2
1536390372426, OUT, 19
1536388941160, OUT, 8
1536388584061, IN, 2
1536386934422, OUT, 17
1536384722510, IN, 10
1536380741082, OUT, 13
1536379434895, OUT, 9
1536376438742, OUT, 18
1536375406410, IN, 3
1536375251234, OUT, 14
1536375047013, IN, 6
1536373100554, OUT, 7
1536371395298, OUT, 2
1536370395433, OUT, 20
1536365970148, OUT, 1
1536363315021, IN, 5
1536362668825, IN, 11
1536361074308, OUT, 1
1536357695165, OUT, 20
1536356784972, IN, 7
1536355493267, OUT, 8
1536355080129, OUT, 10
1536353646354, IN, 20
1536351560905, OUT, 17
1536348894384, IN, 16
1536348437833, OUT, 10
1536346928469, OUT, 17
1536346757969, IN, 1
1536346694277, OUT, 19
1536346529754, OUT, 3
1536346147294, IN, 15
1536337001674, IN, 19
1536331249053, OUT, 16
1536329654379, IN, 11
1536327304640, OUT, 14
1536326986936, IN, 2
1536326126939, OUT, 4
1536324837160, OUT, 8
1536322064942, IN, 17
1536319739444, IN, 6
1536319271946, OUT, 4
1536319133972, OUT, 8
1536319133972, OUT, 13
1536315468538, OUT, 16
1536313862881, OUT, 12
1536309607737, OUT, 10
1536308847145, OUT, 2
1536308099028, OUT, 11
1536307130998, IN, 10
1536304782283, OUT, 7
1536304509730, IN, 8
1536302380126, OUT, 15
1536300580572, OUT, 4
1536298131360, OUT, 6
1536297540632, OUT, 11
1536294335462, OUT, 20
1536291209573, OUT, 11
1536290748421, OUT, 14
1536288282616, IN, 13
1536286011324, OUT, 20
1536285912063, OUT, 8
1536284484725, IN, 5
1536283925414, OUT, 4
1536283752423, IN, 6
1536283051306, OUT, 12
1536283051306, OUT, 13
1536273377725, OUT, 2
1536269714927, OUT, 12
1536261325945, OUT, 14
1536260840272, OUT, 7
1536258500995, OUT, 2
1536255815777, OUT, 14
1536254298895, OUT, 2
1536253767978, IN, 14
1536253103448, OUT, 16
1536253089015, OUT, 9
1536250801728, IN, 19
1536250308051, OUT, 5
1536246382018, IN, 3
1536244655303, OUT, 18
1536243699445, OUT, 4
1536243233212, OUT, 16
1536242513890, IN, 19
1536240367709, OUT, 1
1536239212195, OUT, 7
1536238916893, IN, 17
1536237188855, IN, 14
1536237083579, OUT, 13
1536233210273, IN, 6
1536230020726, OUT, 17
1536229700839, OUT, 16
1536229609226, OUT, 17
1536228411615, OUT, 12
1536227382612, OUT, 7
1536226873660, IN, 18
1536224169904, OUT, 18
1536221236133, OUT, 14
1536217705292, OUT, 7
1536215508939, IN, 2
1536213156815, OUT, 8
1536212377905, IN, 16
1536211546724, IN, 4
1536208813203, OUT, 17
1536206112856, OUT, 2
1536203254101, OUT, 18
1536193892662, OUT, 6
1536193594075, OUT, 12
1536193594075, OUT, 16
1536185976262, IN, 2
1536181710701, OUT, 17
1536180507718, IN, 13
1536178326917, IN, 11
1536171369614, OUT, 8
1536171199303, OUT, 13
1536162030478, OUT, 14
1536160804194, IN, 10
1536160357324, OUT, 17
1536159154095, OUT, 3
1536158101154, OUT, 19
1536156626090, OUT, 16
1536155081048, IN, 14
1536152575406, OUT, 7
1536151827635, IN, 18
1536149236901, OUT, 19
1536141091928, OUT, 8
1536140170960, OUT, 8
1536139968640, OUT, 17
1536139739881, OUT, 19
1536137961603, OUT, 6
1536134904872, OUT, 18
1536132401113, OUT, 17
1536128479299, IN, 7
1536128306712, OUT, 5
1536127128132, OUT, 10
1536126544474, OUT, 12
1536125702086, OUT, 10
1536123522055, OUT, 6
1536122493398, IN, 8
1536118505151, IN, 7
1536111081805, OUT, 14
1536109390530, OUT, 18
1536109040883, IN, 6
1536106159904, OUT, 8
1536104729111, OUT, 9
1536103491498, IN, 6
1536103119461, IN, 16
1536101761846, OUT, 18
1536099879338, OUT, 14
1536099382306, OUT, 3
1536097699139, IN, 1
1536096113833, OUT, 12
1536094328766, IN, 6
1536091773606, OUT, 4
1536091213695, OUT, 13
1536090817237, OUT, 7
1536087611977, OUT, 17
1536087262520, OUT, 19
1536082593770, OUT, 1
1536081872405, OUT, 7
1536079311905, IN, 9
1536078787716, IN, 16
1536077889581, IN, 10
1536077562288, IN, 8
1536077283756, OUT, 8
1536076926473, OUT, 12
1536076032503, OUT, 19
1536074690131, OUT, 9
1536072990285, OUT, 10
1536071706660, OUT, 13
1536070091026, OUT, 10
1536067631514, OUT, 12
1536067435361, OUT, 9
1536065570552, IN, 16
1536064273740, OUT, 7
1536063626266, OUT, 8
1536058819009, IN, 20
1536057282406, IN, 8
1536057184100, OUT, 15
1536055455741, OUT, 9
1536054872934, OUT, 11
1536053469605, OUT, 15
1536052941762, OUT, 15
1536052327484, OUT, 1
1536049719491, OUT, 17
1536049630778, OUT, 5
1536049395639, IN, 20
1536046403477, OUT, 15
1536046014013, OUT, 2
1536041802730, IN, 1
1536041608748, OUT, 10
1536040717025, OUT, 7
1536039834965, IN, 16
1536039506871, IN, 3
1536038412576, OUT, 10
1536036643777, OUT, 12
1536034790769, OUT, 12
1536033989936, OUT, 15
1536032367423, OUT, 20
1536030683316, OUT, 14
1536030336889, OUT, 14
1536029112339, IN, 14
1536026217294, OUT, 13
1536022171512, OUT, 4
1536021105675, IN, 4
1536017682390, OUT, 8
1536016574499, IN, 15
1536014576661, IN, 17
1536012950113, IN, 2
1536012275369, IN, 6
1536002352103, OUT, 9
1535999714591, OUT, 17
1535994955389, OUT, 9
1535994847874, OUT, 2
1535992342168, OUT, 14
1535991253652, OUT, 14
1535990991595, OUT, 12
1535990358132, IN, 11
1535989877982, OUT, 6
1535989671577, OUT, 11
1535985654111, OUT, 18
1535982135813, OUT, 5
1535980151325, OUT, 16
1535978643097, IN, 20
1535977633284, OUT, 16
1535976677162, IN, 20
1535975964016, IN, 19
1535975964016, OUT, 17
1535970776548, IN, 14
1535970569605, OUT, 10
1535969148003, OUT, 1
1535968581491, IN, 6
1535967799288, OUT, 3
1535966213810, OUT, 17
1535963809345, OUT, 8
1535963652743, OUT, 12
1535958411636, OUT, 2
1535953645844, OUT, 8
1535953361947, IN, 1
1535950607183, IN, 13
1535946191452, OUT, 16
1535945604253, OUT, 3
1535943557724, IN, 13
1535942368305, OUT, 3
1535936394898, OUT, 3
1535936058351, OUT, 20
1535935187740, OUT, 14
1535934992804, OUT, 1
1535933040626, OUT, 4
1535931867841, OUT, 20
1535928200453, OUT, 15
1535927882708, OUT, 16
1535926800058, IN, 5
1535926091350, OUT, 14
1535925975794, OUT, 19
1535925259544, IN, 2
1535922630810, OUT, 16
1535917614047, OUT, 4
1535916372441, OUT, 6
1535913924670, IN, 3
1535913827019, IN, 9
1535913827019, OUT, 18
1535913602358, OUT, 14
1535910744454, OUT, 7
1535910080031, OUT, 19
1535910004521, OUT, 9
1535903937269, IN, 13
1535901431478, OUT, 13
1535899072084, OUT, 6
1535898078526, OUT, 4
1535897827213, OUT, 4
1535896890391, OUT, 16
1535896678910, OUT, 17
1535896373373, OUT, 18
1535893321193, OUT, 1
1535892878577, IN, 20
1535890453327, OUT, 8
1535890053495, OUT, 6
1535889849301, OUT, 6
1535889849301, OUT, 18
1535888443247, IN, 7
1535888319778, IN, 5
1535887381458, OUT, 17
1535884881777, OUT, 3
1535879618473, OUT, 16
1535878613761, OUT, 19
1535877218532, OUT, 3
1535877074250, OUT, 1
1535875872308, IN, 8
1535870009619, OUT, 19
1535869174588, OUT, 13
1535868803856, IN, 10
1535867807543, OUT, 6
1535866133718, OUT, 9
1535863676267, IN, 18
1535862421515, OUT, 2
1535860679121, OUT, 9
1535860470492, IN, 10
1535854441834, OUT, 20
1535853106358, OUT, 5
1535850553959, OUT, 13
1535849624367, OUT, 15
1535845151350, IN, 17
1535844978136, OUT, 14
1535836584920, IN, 20
1535834258080, IN, 17
1535832033912, IN, 14
1535828092016, OUT, 16
1535822816078, OUT, 20
1535820597985, OUT, 3
1535818285403, OUT, 6
1535815334860, OUT, 19
1535812015674, OUT, 15
1535810311231, OUT, 13
1535808101541, IN, 11
1535806137118, IN, 12
1535802304092, OUT, 7
1535800850839, OUT, 16
1535796709076, OUT, 8
1535795664053, OUT, 10
1535791065858, OUT, 14
1535791065858, OUT, 15
1535789387804, IN, 19
1535788368136, OUT, 7
1535786385351, IN, 4
1535783949215, OUT, 9
1535783466635, OUT, 4
1535781746435, IN, 12
1535779679672, IN, 7
1535779506058, OUT, 14
1535778270788, IN, 4
1535775765843, IN, 7
1535773232424, OUT, 18
1535772363461, OUT, 6
1535772352502, OUT, 16
1535772201747, OUT, 8
1535770534912, OUT, 9
1535763375736, IN, 6
1535759927823, IN, 4
1535759723277, OUT, 20
1535759262164, OUT, 4
1535757831011, IN, 8
1535756497113, OUT, 18
1535754053098, OUT, 20
1535750245120, OUT, 20
1535749962137, OUT, 9
1535747221267, IN, 13
1535746145126, IN, 15
1535745880773, OUT, 19
1535745293663, OUT, 20
1535745119865, OUT, 10
1535741785419, OUT, 19
1535738543000, OUT, 6
1535738110112, IN, 6
1535735745981, OUT, 1
1535733271726, OUT, 16
1535728879571, IN, 6
1535728023716, OUT, 4
1535726810466, OUT, 5
1535724531243, IN, 1
1535724531243, OUT, 6
1535722213937, IN, 18
1535722168412, IN, 14
1535715908021, IN, 17
1535714272611, IN, 1
1535708912517, OUT, 19
1535707723958, OUT, 18
1535707190287, OUT, 16
1535704545613, OUT, 20
1535701065733, OUT, 13
1535698730346, IN, 17
1535698038190, OUT, 15
1535697665478, OUT, 1
1535697156503, OUT, 1
1535696584144, OUT, 14
1535695758109, OUT, 18
1535694641560, OUT, 11
1535689621419, OUT, 9
1535687566551, OUT, 16
1535682156037, IN, 17
1535678113415, OUT, 14
1535677445713, OUT, 6
1535674196166, IN, 18
1535671695388, OUT, 3
1535670599764, OUT, 2
1535669253671, OUT, 19
1535664850048, OUT, 3
1535664675271, OUT, 12
1535662461785, OUT, 10
1535660405066, OUT, 17
1535659440471, OUT, 12
1535659024227, OUT, 4
1535651759677, IN, 16
1535647212520, IN, 10
1535646255310, OUT, 11
1535646144657, OUT, 13
1535645476665, OUT, 13
1535645051699, OUT, 8
1535643303102, OUT, 5
1535642024041, OUT, 8
1535641226107, IN, 3
1535640754688, OUT, 20
1535640500792, OUT, 10
1535639418315, OUT, 11
1535630619647, IN, 15
1535630133201, OUT, 7
1535627593087, OUT, 18
1535626394540, OUT, 7
1535625455018, OUT, 14
1535622351567, IN, 15
1535621931748, OUT, 17
1535621931748, OUT, 19
1535621655797, OUT, 18
1535620819212, OUT, 19
1535619895705, OUT, 10
1535618858004, IN, 1
1535618747927, IN, 1
1535617490906, IN, 16
1535616837479, OUT, 3
1535611590777, IN, 6
1535610185111, OUT, 18
1535609657960, OUT, 1
1535609236860, OUT, 3
1535606325495, OUT, 15
1535605435850, IN, 17
1535603112957, OUT, 5
1535602624285, IN, 13
1535602024659, OUT, 18
1535598714426, OUT, 18
1535595142226, OUT, 20
1535594549788, OUT, 3
1535594133455, OUT, 17
1535593939445, IN, 15
1535592984493, IN, 20
1535589996902, OUT, 10
1535584329117, OUT, 3
1535583516268, OUT, 15
1535581627580, IN, 20
1535581329843, IN, 7
1535579434276, IN, 20
1535577952515, OUT, 9
1535574478244, IN, 10
1535573990004, OUT, 11
